id,factory_no,machine_no,serial_no,part_no,timestamp,status
3244,179267,35738,2600742CL9R0156661577860220,a42CL6R,2001-10-22T19:07:00.000Z,beta_engine
3245,236215,12606,2623442CL4R0156661577860220,a42CL3R,2001-03-01T19:08:00.000Z,beta_engine
3246,129439,12248,3249742CL1R0156661577860220,a42CL6R,2001-12-04T10:40:00.000Z,beta_engine
3247,292935,34504,722842CL8R0156661577860220,a42CL9R,2002-08-24T05:28:00.000Z,beta_engine
3248,329714,41338,2152942CL3R0156661577860220,a42CL7R,2001-06-22T06:12:00.000Z,beta_engine
3249,33532,10785,4265842CL7R0156661577860220,a42CL1R,2002-09-23T03:53:00.000Z,beta_engine
3250,132887,11491,2770742CL1R0156661577860220,a42CL7R,2001-08-30T06:11:00.000Z,beta_engine
3251,263241,15137,1199542CL2R0156661577860220,a42CL9R,2002-01-28T16:59:00.000Z,beta_engine
3252,263247,8868,3969142CL8R0156661577860220,a42CL9R,2001-08-19T06:24:00.000Z,beta_engine
3253,141261,13922,5031942CL7R0156661577860220,a42CL9R,2001-01-28T01:43:00.000Z,beta_engine
3254,16715,26622,1692642CL2R0156661577860220,a42CL9R,2001-12-01T10:41:00.000Z,beta_engine
3255,233159,708,281542CL9R0156661577860220,a42CL2R,2002-02-27T18:25:00.000Z,beta_engine
3256,68476,1231,6127242CL5R0156661577860220,a42CL7R,2001-10-02T07:54:00.000Z,beta_engine
3257,157203,9106,2735442CL7R0156661577860220,a42CL3R,2002-04-02T04:30:00.000Z,beta_engine
3258,250523,10666,3689942CL4R0156661577860220,a42CL9R,2003-01-31T16:12:00.000Z,beta_engine
3259,224805,3978,1260442CL2R0156661577860220,a42CL4R,2002-01-12T00:51:00.000Z,beta_engine
3260,223992,37384,3571442CL5R0156661577860220,a42CL2R,2002-01-25T21:00:00.000Z,beta_engine
3261,43191,13516,967742CL7R0156661577860220,a42CL2R,2001-04-13T11:26:00.000Z,beta_engine
3262,364104,12689,3337142CL1R0156661577860220,a42CL4R,2002-03-13T23:33:00.000Z,beta_engine
3263,214933,652,3961142CL2R0156661577860220,a42CL5R,2002-08-04T05:04:00.000Z,beta_engine
3264,202257,13961,447242CL9R0156661577860220,a42CL2R,2002-06-29T07:26:00.000Z,beta_engine
3265,85627,10139,4447942CL2R0156661577860220,a42CL2R,2001-09-18T08:32:00.000Z,beta_engine
3266,211424,23623,5451642CL5R0156661577860220,a42CL4R,2001-05-16T10:14:00.000Z,beta_engine
3267,188517,7135,6203942CL2R0156661577860220,a42CL5R,2001-09-22T18:49:00.000Z,beta_engine
3268,184889,17612,2144442CL2R0156661577860220,a42CL8R,2001-08-11T14:02:00.000Z,beta_engine
3269,170764,6343,4396142CL7R0156661577860220,a42CL4R,2001-10-25T08:28:00.000Z,beta_engine
3270,72861,12023,798842CL9R0156661577860220,a42CL7R,2001-08-22T18:52:00.000Z,beta_engine
3271,183206,14758,896842CL8R0156661577860220,a42CL3R,2002-02-02T02:57:00.000Z,beta_engine
3272,302072,16045,1916642CL3R0156661577860220,a42CL3R,2000-09-21T00:25:00.000Z,beta_engine
3273,169993,3245,4846242CL1R0156661577860220,a42CL1R,2002-05-24T14:18:00.000Z,beta_engine
3274,98853,8553,3344842CL7R0156661577860220,a42CL5R,2002-04-08T10:26:00.000Z,beta_engine
3275,167820,1805,2226042CL7R0156661577860220,a42CL3R,2001-12-22T16:58:00.000Z,beta_engine
3276,111811,4670,6396942CL7R0156661577860220,a42CL8R,2001-11-09T20:23:00.000Z,beta_engine
3277,310764,4992,4316042CL1R0156661577860220,a42CL5R,2001-04-01T02:20:00.000Z,beta_engine
3278,148536,18749,5971542CL3R0156661577860220,a42CL7R,2002-02-17T06:01:00.000Z,beta_engine
3279,211474,6314,4960742CL7R0156661577860220,a42CL3R,2001-12-24T00:26:00.000Z,beta_engine
3280,203033,1693,581742CL3R0156661577860220,a42CL3R,2001-09-17T13:56:00.000Z,beta_engine
3281,81605,18159,4793542CL8R0156661577860220,a42CL4R,2001-09-25T17:55:00.000Z,beta_engine
3282,175853,5001,2305342CL9R0156661577860220,a42CL4R,2002-06-26T09:52:00.000Z,beta_engine
3283,100337,15191,4146242CL8R0156661577860220,a42CL8R,2002-04-14T07:46:00.000Z,beta_engine
3284,34756,14831,5820342CL4R0156661577860220,a42CL5R,2002-07-08T17:34:00.000Z,beta_engine
3285,50634,21619,5523142CL1R0156661577860220,a42CL1R,2000-12-18T21:46:00.000Z,beta_engine
3286,106467,8733,6549642CL7R0156661577860220,a42CL8R,2001-02-05T13:15:00.000Z,beta_engine
3287,223210,17810,522042CL1R0156661577860220,a42CL3R,2001-08-24T04:50:00.000Z,beta_engine
3288,616812,3073,6524542CL3R0156661577860220,a42CL5R,2001-08-08T19:20:00.000Z,beta_engine
3289,60842,58231,4453742CL8R0156661577860220,a42CL8R,2002-07-14T01:33:00.000Z,beta_engine
3290,173637,42428,626042CL8R0156661577860220,a42CL7R,2002-09-04T19:12:00.000Z,beta_engine
3291,35345,20947,4023742CL3R0156661577860220,a42CL4R,2001-12-29T09:06:00.000Z,beta_engine
3292,181569,4990,3663142CL6R0156661577860220,a42CL2R,2002-04-05T14:37:00.000Z,beta_engine
3293,207344,1965,2606442CL7R0156661577860220,a42CL2R,2002-07-05T03:40:00.000Z,beta_engine
3294,87896,36946,3944042CL9R0156661577860220,a42CL2R,2002-01-02T22:00:00.000Z,beta_engine
3295,388878,14899,3198742CL5R0156661577860220,a42CL1R,2001-11-01T18:58:00.000Z,beta_engine
3296,198113,6584,867142CL2R0156661577860220,a42CL6R,2002-01-15T17:14:00.000Z,beta_engine
3297,134622,19287,663242CL7R0156661577860220,a42CL4R,2002-09-21T13:45:00.000Z,beta_engine
3298,182709,5567,1640242CL6R0156661577860220,a42CL7R,2001-08-07T11:32:00.000Z,beta_engine
3299,441687,16170,4979942CL6R0156661577860220,a42CL9R,2001-06-30T21:18:00.000Z,beta_engine
3300,264831,3557,4634842CL5R0156661577860220,a42CL3R,2001-09-16T02:51:00.000Z,beta_engine
3301,1000000,35983,3441442CL8R0156661577860220,a42CL7R,2001-09-10T14:41:00.000Z,beta_engine
3302,171874,21015,1965242CL7R0156661577860220,a42CL7R,2001-11-18T16:13:00.000Z,beta_engine
3303,14260,7337,1704342CL4R0156661577860220,a42CL7R,2001-07-03T17:25:00.000Z,beta_engine
3304,117736,24587,4512842CL4R0156661577860220,a42CL1R,2002-02-03T16:31:00.000Z,beta_engine
3305,64518,1741,3586642CL6R0156661577860220,a42CL4R,2001-11-25T06:28:00.000Z,beta_engine
3306,73197,16357,6145842CL8R0156661577860220,a42CL4R,2002-05-16T04:51:00.000Z,beta_engine
3307,135210,13806,2903042CL6R0156661577860220,a42CL5R,2001-11-19T17:34:00.000Z,beta_engine
3308,126019,14857,1294442CL1R0156661577860220,a42CL1R,2001-04-27T22:13:00.000Z,beta_engine
3309,91352,20783,649142CL9R0156661577860220,a42CL5R,2002-07-02T17:34:00.000Z,beta_engine
3310,94034,19243,4459142CL9R0156661577860220,a42CL8R,2001-10-19T01:52:00.000Z,beta_engine
3311,292990,10067,2665242CL6R0156661577860220,a42CL4R,2002-01-09T00:18:00.000Z,beta_engine
3312,158647,1952,1079342CL8R0156661577860220,a42CL4R,2001-11-10T18:15:00.000Z,beta_engine
3313,109092,21916,2427342CL7R0156661577860220,a42CL6R,2002-01-14T00:23:00.000Z,beta_engine
3314,50186,24012,4718242CL1R0156661577860220,a42CL8R,2001-02-22T16:49:00.000Z,beta_engine
3315,455252,721,968942CL7R0156661577860220,a42CL4R,2001-04-30T06:29:00.000Z,beta_engine
3316,343592,19331,3863342CL5R0156661577860220,a42CL5R,2001-12-19T14:12:00.000Z,beta_engine
3317,144040,23888,3565242CL3R0156661577860220,a42CL9R,2003-05-03T07:10:00.000Z,beta_engine
3318,38441,24258,643942CL5R0156661577860220,a42CL1R,2001-10-23T16:28:00.000Z,beta_engine
3319,151614,27361,559342CL1R0156661577860220,a42CL3R,2002-05-07T18:01:00.000Z,beta_engine
3320,194868,30158,5015042CL8R0156661577860220,a42CL3R,2002-04-20T23:02:00.000Z,beta_engine
3321,85751,24150,2479642CL9R0156661577860220,a42CL7R,2002-05-02T17:33:00.000Z,beta_engine
3322,97138,19910,6228042CL5R0156661577860220,a42CL6R,2001-11-27T00:16:00.000Z,beta_engine
3323,191271,6527,131942CL6R0156661577860220,a42CL8R,2002-03-09T18:22:00.000Z,beta_engine
3324,163455,3426,2634142CL4R0156661577860220,a42CL6R,2001-07-26T10:25:00.000Z,beta_engine
3325,143591,15494,5437642CL7R0156661577860220,a42CL6R,2002-06-09T02:20:00.000Z,beta_engine
3326,206755,43668,5036342CL4R0156661577860220,a42CL1R,2002-06-17T00:34:00.000Z,beta_engine
3327,267710,22209,6378642CL5R0156661577860220,a42CL8R,2001-05-20T02:47:00.000Z,beta_engine
3328,161574,2118,1380242CL8R0156661577860220,a42CL5R,2001-07-28T16:45:00.000Z,beta_engine
3329,75287,19088,2834542CL5R0156661577860220,a42CL1R,2002-05-28T03:00:00.000Z,beta_engine
3330,217166,7163,4322742CL3R0156661577860220,a42CL4R,2002-05-08T15:01:00.000Z,beta_engine
3331,194606,32041,1771142CL7R0156661577860220,a42CL4R,2001-09-25T14:26:00.000Z,beta_engine
3332,221609,16159,6077342CL9R0156661577860220,a42CL1R,2001-08-02T23:15:00.000Z,beta_engine
3333,65755,21015,5864242CL3R0156661577860220,a42CL7R,2001-09-25T23:04:00.000Z,beta_engine
3334,72436,19864,3955742CL3R0156661577860220,a42CL7R,2002-05-04T11:05:00.000Z,beta_engine
3335,118103,6378,1183342CL2R0156661577860220,a42CL2R,2002-03-09T03:53:00.000Z,beta_engine
3336,88836,7523,5291242CL8R0156661577860220,a42CL9R,2001-12-06T01:01:00.000Z,beta_engine
3337,152718,19682,5200342CL9R0156661577860220,a42CL2R,2001-08-26T14:28:00.000Z,beta_engine
3338,223188,49913,3466042CL4R0156661577860220,a42CL3R,2001-07-15T03:07:00.000Z,beta_engine
3339,65847,1431,3400642CL6R0156661577860220,a42CL5R,2001-10-30T15:00:00.000Z,beta_engine
3340,93994,28785,3240342CL8R0156661577860220,a42CL3R,2001-02-27T03:26:00.000Z,beta_engine
3341,316048,16753,425642CL1R0156661577860220,a42CL7R,2002-02-03T21:25:00.000Z,beta_engine
3342,470569,21940,5887542CL5R0156661577860220,a42CL6R,2002-03-24T13:28:00.000Z,beta_engine
3343,392102,20280,2423642CL7R0156661577860220,a42CL7R,2001-02-19T08:19:00.000Z,beta_engine
3344,103291,9369,3177642CL6R0156661577860220,a42CL4R,2002-05-28T19:01:00.000Z,beta_engine
3345,106268,14963,157442CL8R0156661577860220,a42CL3R,2002-08-03T15:57:00.000Z,beta_engine
3346,91637,9046,6073842CL5R0156661577860220,a42CL7R,2002-01-05T10:34:00.000Z,beta_engine
3347,61772,15951,2691142CL7R0156661577860220,a42CL5R,2002-01-17T21:10:00.000Z,beta_engine
3348,455859,29002,707242CL8R0156661577860220,a42CL6R,2002-05-11T00:07:00.000Z,beta_engine
3349,33400,23215,3063742CL9R0156661577860220,a42CL2R,2000-12-13T00:39:00.000Z,beta_engine
3350,149901,14801,4789242CL3R0156661577860220,a42CL1R,2002-03-11T16:22:00.000Z,beta_engine
3351,197388,14003,454842CL6R0156661577860220,a42CL2R,2001-08-22T03:53:00.000Z,beta_engine
3352,262375,21519,5674042CL8R0156661577860220,a42CL7R,2001-07-12T03:49:00.000Z,beta_engine
3353,62930,14552,6281842CL2R0156661577860220,a42CL7R,2001-09-02T06:36:00.000Z,beta_engine
3354,363432,24541,1513842CL7R0156661577860220,a42CL8R,2002-04-16T03:36:00.000Z,beta_engine
3355,204065,4304,6232842CL1R0156661577860220,a42CL6R,2001-09-08T09:04:00.000Z,beta_engine
3356,101698,24892,3426242CL4R0156661577860220,a42CL6R,2002-07-28T10:47:00.000Z,beta_engine
3357,78313,24976,4735142CL5R0156661577860220,a42CL3R,2001-12-02T13:10:00.000Z,beta_engine
3358,168183,20745,1920542CL3R0156661577860220,a42CL4R,2002-04-06T17:50:00.000Z,beta_engine
3359,418600,20242,410542CL5R0156661577860220,a42CL9R,2001-08-15T12:07:00.000Z,beta_engine
3360,188027,2457,5955142CL5R0156661577860220,a42CL8R,2002-10-12T20:10:00.000Z,beta_engine
3361,65958,31364,5381742CL7R0156661577860220,a42CL8R,2001-12-22T12:09:00.000Z,beta_engine
3362,77088,10134,1003942CL4R0156661577860220,a42CL8R,2002-01-11T12:57:00.000Z,beta_engine
3363,28246,48766,1641042CL6R0156661577860220,a42CL2R,2002-02-10T20:47:00.000Z,beta_engine
3364,293815,10856,6084642CL4R0156661577860220,a42CL2R,2002-07-05T02:38:00.000Z,beta_engine
3365,126903,14505,3725442CL2R0156661577860220,a42CL2R,2002-02-01T21:35:00.000Z,beta_engine
3366,50098,34492,5253242CL2R0156661577860220,a42CL1R,2002-02-27T00:52:00.000Z,beta_engine
3367,151959,17524,901742CL3R0156661577860220,a42CL5R,2002-02-03T04:58:00.000Z,beta_engine
3368,480729,9460,5008542CL2R0156661577860220,a42CL9R,2001-07-24T20:08:00.000Z,beta_engine
3369,162740,15064,900842CL3R0156661577860220,a42CL8R,2001-07-29T09:05:00.000Z,beta_engine
3370,24587,22558,573942CL2R0156661577860220,a42CL3R,2001-03-04T10:45:00.000Z,beta_engine
3371,77626,3264,1490342CL1R0156661577860220,a42CL3R,2002-01-06T00:54:00.000Z,beta_engine
3372,473813,5674,477242CL9R0156661577860220,a42CL3R,2001-08-12T13:14:00.000Z,beta_engine
3373,193360,40002,245042CL2R0156661577860220,a42CL3R,2002-07-23T18:06:00.000Z,beta_engine
3374,281377,5557,581042CL2R0156661577860220,a42CL7R,2002-12-26T00:05:00.000Z,beta_engine
3375,144262,14318,3908342CL5R0156661577860220,a42CL6R,2002-01-22T01:37:00.000Z,beta_engine
3376,56668,19588,2752742CL6R0156661577860220,a42CL7R,2002-01-29T19:25:00.000Z,beta_engine
3377,72321,13334,5082942CL4R0156661577860220,a42CL9R,2002-03-27T15:07:00.000Z,beta_engine
3378,131998,7954,1528942CL3R0156661577860220,a42CL1R,2002-01-27T16:04:00.000Z,beta_engine
3379,116778,13031,6484942CL4R0156661577860220,a42CL1R,2001-12-12T07:15:00.000Z,beta_engine
3380,106070,17186,3289742CL2R0156661577860220,a42CL5R,2002-02-13T17:30:00.000Z,beta_engine
3381,77200,20778,1133342CL4R0156661577860220,a42CL5R,2001-12-22T15:07:00.000Z,beta_engine
3382,194045,19000,3845042CL2R0156661577860220,a42CL9R,2001-09-13T23:46:00.000Z,beta_engine
3383,67237,47960,1610742CL5R0156661577860220,a42CL2R,2002-01-12T03:30:00.000Z,beta_engine
3384,153432,5195,942842CL2R0156661577860220,a42CL7R,2001-09-22T01:59:00.000Z,beta_engine
3385,24273,10188,697042CL9R0156661577860220,a42CL6R,2001-05-27T22:19:00.000Z,beta_engine
3386,117873,25195,4967642CL2R0156661577860220,a42CL3R,2001-06-19T18:49:00.000Z,beta_engine
3387,100230,4850,3439042CL2R0156661577860220,a42CL6R,2001-11-04T01:53:00.000Z,beta_engine
3388,126286,1807,2815642CL4R0156661577860220,a42CL4R,2002-02-27T02:05:00.000Z,beta_engine
3389,116278,13296,6225542CL7R0156661577860220,a42CL8R,2002-01-17T15:53:00.000Z,beta_engine
3390,467259,10279,4113142CL6R0156661577860220,a42CL1R,2001-10-13T13:52:00.000Z,beta_engine
3391,58492,9341,5537742CL5R0156661577860220,a42CL3R,2001-05-18T21:56:00.000Z,beta_engine
3392,29377,10647,2657642CL8R0156661577860220,a42CL2R,2002-05-08T18:19:00.000Z,beta_engine
3393,233841,3903,4892642CL7R0156661577860220,a42CL9R,2002-04-11T13:18:00.000Z,beta_engine
3394,106266,24731,1082142CL1R0156661577860220,a42CL8R,2002-10-15T05:48:00.000Z,beta_engine
3395,125016,27671,3445942CL1R0156661577860220,a42CL1R,2001-10-24T07:20:00.000Z,beta_engine
3396,118439,51850,447142CL9R0156661577860220,a42CL3R,2001-12-11T06:11:00.000Z,beta_engine
3397,63009,9093,3103242CL6R0156661577860220,a42CL8R,2002-03-24T07:02:00.000Z,beta_engine
3398,122247,22564,1545042CL6R0156661577860220,a42CL8R,2002-06-13T18:56:00.000Z,beta_engine
3399,86219,6559,3231042CL9R0156661577860220,a42CL4R,2002-10-01T03:42:00.000Z,beta_engine
3400,197482,23777,2025542CL4R0156661577860220,a42CL1R,2002-03-13T23:45:00.000Z,beta_engine
3401,167654,38646,1939142CL9R0156661577860220,a42CL8R,2001-08-20T11:56:00.000Z,beta_engine
3402,199473,7683,4914642CL6R0156661577860220,a42CL3R,2002-02-03T03:17:00.000Z,beta_engine
3403,166758,7774,5046542CL6R0156661577860220,a42CL9R,2001-05-31T14:47:00.000Z,beta_engine
3404,149012,3190,3889142CL5R0156661577860220,a42CL8R,2000-10-25T19:53:00.000Z,beta_engine
3405,126133,8127,3831842CL8R0156661577860220,a42CL3R,2001-09-30T02:48:00.000Z,beta_engine
3406,96710,19464,4162842CL6R0156661577860220,a42CL7R,2001-10-11T07:08:00.000Z,beta_engine
3407,383708,28882,1516242CL5R0156661577860220,a42CL1R,2001-06-19T22:28:00.000Z,beta_engine
3408,120110,7058,5730242CL5R0156661577860220,a42CL6R,2002-03-04T03:16:00.000Z,beta_engine
3409,137230,8048,1899142CL7R0156661577860220,a42CL8R,2002-04-28T00:42:00.000Z,beta_engine
3410,27395,5025,808142CL9R0156661577860220,a42CL5R,2002-02-22T17:00:00.000Z,beta_engine
3411,238802,7788,321842CL7R0156661577860220,a42CL4R,2001-12-02T20:46:00.000Z,beta_engine
3412,261776,25813,6445942CL4R0156661577860220,a42CL7R,2001-03-30T07:28:00.000Z,beta_engine
3413,307739,10393,2513742CL7R0156661577860220,a42CL3R,2001-12-28T20:27:00.000Z,beta_engine
3414,121105,13110,3072642CL6R0156661577860220,a42CL3R,2002-12-09T12:06:00.000Z,beta_engine
3415,95438,15572,1175442CL1R0156661577860220,a42CL2R,2001-08-06T06:15:00.000Z,beta_engine
3416,77683,11667,6110042CL9R0156661577860220,a42CL4R,2002-05-24T04:36:00.000Z,beta_engine
3417,118653,1941,784842CL2R0156661577860220,a42CL7R,2001-06-24T03:04:00.000Z,beta_engine
3418,145264,7292,5990742CL6R0156661577860220,a42CL2R,2002-02-28T07:00:00.000Z,beta_engine
3419,367173,16734,4758742CL7R0156661577860220,a42CL8R,2002-05-03T18:32:00.000Z,beta_engine
3420,95683,12597,837042CL5R0156661577860220,a42CL1R,2001-12-21T17:19:00.000Z,beta_engine
3421,151005,20185,3038442CL1R0156661577860220,a42CL2R,2002-01-20T06:04:00.000Z,beta_engine
3422,229205,6698,3563042CL9R0156661577860220,a42CL4R,2001-11-09T20:54:00.000Z,beta_engine
3423,355845,23202,1000242CL5R0156661577860220,a42CL8R,2001-12-15T20:44:00.000Z,beta_engine
3424,104765,43639,3941642CL5R0156661577860220,a42CL6R,2001-09-02T19:11:00.000Z,beta_engine
3425,121302,13721,5365942CL5R0156661577860220,a42CL6R,2002-01-26T16:58:00.000Z,beta_engine
3426,179144,12012,4412342CL9R0156661577860220,a42CL4R,2002-08-19T08:13:00.000Z,beta_engine
3427,77384,12658,6506942CL8R0156661577860220,a42CL3R,2002-06-17T13:03:00.000Z,beta_engine
3428,214541,42730,4583542CL2R0156661577860220,a42CL7R,2003-04-14T20:48:00.000Z,beta_engine
3429,201015,1889,6285042CL7R0156661577860220,a42CL3R,2001-07-10T16:18:00.000Z,beta_engine
3430,166609,11852,4553742CL6R0156661577860220,a42CL7R,2001-12-14T16:17:00.000Z,beta_engine
3431,104918,38057,6494142CL6R0156661577860220,a42CL8R,2002-05-01T17:36:00.000Z,beta_engine
3432,79484,14367,3797742CL2R0156661577860220,a42CL1R,2002-02-22T09:37:00.000Z,beta_engine
3433,59335,3717,2039242CL7R0156661577860220,a42CL3R,2002-12-13T03:50:00.000Z,beta_engine
3434,102949,6134,1965842CL1R0156661577860220,a42CL1R,2002-01-05T15:41:00.000Z,beta_engine
3435,260686,26119,2622642CL9R0156661577860220,a42CL1R,2001-08-12T08:42:00.000Z,beta_engine
3436,127473,1150,5399142CL3R0156661577860220,a42CL9R,2002-09-30T19:00:00.000Z,beta_engine
3437,118264,7785,4018742CL6R0156661577860220,a42CL5R,2001-07-19T04:09:00.000Z,beta_engine
3438,127546,6209,5664342CL5R0156661577860220,a42CL9R,2001-10-10T02:58:00.000Z,beta_engine
3439,67580,25376,52742CL6R0156661577860220,a42CL8R,2001-06-11T07:18:00.000Z,beta_engine
3440,110280,34307,1481942CL8R0156661577860220,a42CL4R,2001-08-21T10:35:00.000Z,beta_engine
3441,41237,6101,3669542CL9R0156661577860220,a42CL2R,2001-06-09T03:58:00.000Z,beta_engine
3442,233409,20943,3728142CL7R0156661577860220,a42CL1R,2003-03-24T20:09:00.000Z,beta_engine
3443,36789,4169,3226742CL4R0156661577860220,a42CL3R,2002-07-17T13:48:00.000Z,beta_engine
3444,69872,5931,6322842CL1R0156661577860220,a42CL2R,2001-07-30T07:53:00.000Z,beta_engine
3445,301602,28357,3191042CL9R0156661577860220,a42CL7R,2002-08-16T04:14:00.000Z,beta_engine
3446,159098,13436,3792742CL7R0156661577860220,a42CL3R,2001-09-15T08:16:00.000Z,beta_engine
3447,18123,3357,3772242CL3R0156661577860220,a42CL6R,2001-04-15T05:24:00.000Z,beta_engine
3448,64918,10159,1837742CL3R0156661577860220,a42CL1R,2002-05-13T15:51:00.000Z,beta_engine
3449,58957,7518,1700842CL2R0156661577860220,a42CL8R,2001-11-13T22:24:00.000Z,beta_engine
3450,83118,46741,4063342CL4R0156661577860220,a42CL1R,2001-11-15T05:11:00.000Z,beta_engine
3451,61424,35916,1719042CL2R0156661577860220,a42CL4R,2002-05-20T15:04:00.000Z,beta_engine
3452,254819,9289,5163442CL9R0156661577860220,a42CL6R,2001-10-31T12:41:00.000Z,beta_engine
3453,239157,7056,3382342CL4R0156661577860220,a42CL6R,2001-02-04T01:15:00.000Z,beta_engine
3454,135629,6379,960242CL5R0156661577860220,a42CL3R,2001-11-17T08:50:00.000Z,beta_engine
3455,210109,29496,3961242CL6R0156661577860220,a42CL5R,2002-10-30T18:26:00.000Z,beta_engine
3456,77288,11293,6043442CL7R0156661577860220,a42CL2R,2002-06-25T10:29:00.000Z,beta_engine
3457,387970,7100,1080542CL5R0156661577860220,a42CL4R,2001-10-13T20:19:00.000Z,beta_engine
3458,190830,25827,4229042CL8R0156661577860220,a42CL6R,2002-09-14T02:23:00.000Z,beta_engine
3459,35155,14058,1308942CL8R0156661577860220,a42CL4R,2001-12-04T23:09:00.000Z,beta_engine
3460,82024,27610,2935342CL8R0156661577860220,a42CL5R,2002-05-05T03:13:00.000Z,beta_engine
3461,188411,15891,466042CL8R0156661577860220,a42CL6R,2002-03-29T21:26:00.000Z,beta_engine
3462,63910,20297,5591942CL1R0156661577860220,a42CL7R,2001-11-18T11:01:00.000Z,beta_engine
3463,211603,7240,2692042CL7R0156661577860220,a42CL3R,2001-09-20T06:41:00.000Z,beta_engine
3464,25289,20651,3170042CL1R0156661577860220,a42CL8R,2001-11-04T20:57:00.000Z,beta_engine
3465,313299,1068,3384342CL2R0156661577860220,a42CL5R,2002-04-23T15:09:00.000Z,beta_engine
3466,67989,19677,2309342CL4R0156661577860220,a42CL4R,2001-12-21T08:45:00.000Z,beta_engine
3467,106561,4283,6174242CL8R0156661577860220,a42CL3R,2001-07-02T03:49:00.000Z,beta_engine
3468,155693,39132,1895542CL2R0156661577860220,a42CL9R,2001-12-08T03:19:00.000Z,beta_engine
3469,160102,26065,5574242CL2R0156661577860220,a42CL5R,2002-01-23T18:51:00.000Z,beta_engine
3470,200802,20585,2759442CL2R0156661577860220,a42CL5R,2001-06-17T17:33:00.000Z,beta_engine
3471,464808,11169,213742CL5R0156661577860220,a42CL3R,2001-12-08T10:09:00.000Z,beta_engine
3472,104402,69836,5539342CL6R0156661577860220,a42CL2R,2002-01-16T18:43:00.000Z,beta_engine
3473,147287,5743,1654142CL1R0156661577860220,a42CL1R,2002-08-27T11:41:00.000Z,beta_engine
3474,148987,12175,2613342CL3R0156661577860220,a42CL8R,2003-01-14T16:54:00.000Z,beta_engine
3475,310873,10225,5778942CL7R0156661577860220,a42CL7R,2000-12-14T10:35:00.000Z,beta_engine
3476,45113,6531,2636842CL5R0156661577860220,a42CL8R,2002-07-27T13:49:00.000Z,beta_engine
3477,93984,21090,4206442CL9R0156661577860220,a42CL4R,2002-09-27T11:58:00.000Z,beta_engine
3478,169803,20472,505942CL6R0156661577860220,a42CL5R,2003-12-31T23:59:00.000Z,beta_engine
3479,49728,9994,3147542CL4R0156661577860220,a42CL4R,2002-02-06T09:06:00.000Z,beta_engine
