id,factory_no,machine_no,serial_no,part_no,status,timestamp
3992,182189,2843,6000542CL1R0156661577860220,a42CL3R,beta_engine,1041942540
3993,22103,6838,4104742CL9R0156661577860220,a42CL5R,beta_engine,974924040
3994,220896,10450,862742CL6R0156661577860220,a42CL4R,beta_engine,1017053460
3995,143578,38150,2566642CL1R0156661577860220,a42CL3R,beta_engine,979096800
3996,347215,20728,5314442CL7R0156661577860220,a42CL3R,beta_engine,1018604280
3997,176661,15962,2653342CL9R0156661577860220,a42CL8R,beta_engine,993651780
3998,65297,15847,3738542CL2R0156661577860220,a42CL8R,beta_engine,996167940
3999,117208,20961,3634242CL1R0156661577860220,a42CL6R,beta_engine,1007268540
6000,55203,23970,4726442CL8R0156661577860220,a42CL4R,beta_engine,1012008840
6001,190331,11973,4560442CL9R0156661577860220,a42CL6R,beta_engine,1034079780
6002,54451,9382,3810542CL5R0156661577860220,a42CL7R,beta_engine,1009173420
6003,33229,11406,4143242CL5R0156661577860220,a42CL8R,beta_engine,1034377500
6004,103151,12698,5512342CL6R0156661577860220,a42CL6R,beta_engine,1007373720
6005,63477,12734,590642CL8R0156661577860220,a42CL7R,beta_engine,1013978700
6006,97187,42624,724142CL5R0156661577860220,a42CL5R,beta_engine,1006434780
6007,30614,7153,3102242CL4R0156661577860220,a42CL1R,beta_engine,988046280
6008,83437,24522,488942CL7R0156661577860220,a42CL8R,beta_engine,999810360
6009,142915,9409,578742CL6R0156661577860220,a42CL4R,beta_engine,1027720260
6010,383272,29695,5907742CL8R0156661577860220,a42CL3R,beta_engine,1029073320
6011,85196,8152,3413342CL9R0156661577860220,a42CL3R,beta_engine,991573380
6012,419834,10214,3634742CL2R0156661577860220,a42CL5R,beta_engine,1021834500
6013,286762,31475,1087842CL9R0156661577860220,a42CL7R,beta_engine,997311120
6014,186078,11758,4593342CL3R0156661577860220,a42CL5R,beta_engine,994181580
6015,168666,28433,3134742CL2R0156661577860220,a42CL8R,beta_engine,987984900
6016,115587,10281,4225842CL3R0156661577860220,a42CL2R,beta_engine,980427120
6017,279522,18165,5947542CL7R0156661577860220,a42CL4R,beta_engine,1015922760
6018,77304,40894,1538842CL1R0156661577860220,a42CL1R,beta_engine,1022811240
6019,163436,26357,3687442CL9R0156661577860220,a42CL7R,beta_engine,1001648160
6020,124811,55155,900242CL6R0156661577860220,a42CL4R,beta_engine,982228920
6021,130537,8473,4322842CL6R0156661577860220,a42CL1R,beta_engine,992086560
6022,84568,7916,443742CL4R0156661577860220,a42CL2R,beta_engine,996300480
6023,109459,10001,5946942CL3R0156661577860220,a42CL8R,beta_engine,998642220
6024,29620,27595,4565842CL3R0156661577860220,a42CL8R,beta_engine,987553860
6025,424751,4677,5816742CL8R0156661577860220,a42CL3R,beta_engine,1003389360
6026,67786,3740,2670342CL3R0156661577860220,a42CL7R,beta_engine,1007806500
6027,195901,18507,1168242CL5R0156661577860220,a42CL2R,beta_engine,1029397560
6028,98562,9668,1185442CL7R0156661577860220,a42CL1R,beta_engine,993599340
6029,41173,31201,3597842CL2R0156661577860220,a42CL7R,beta_engine,999043620
6030,122753,9156,523142CL9R0156661577860220,a42CL9R,beta_engine,985809360
6031,10953,34513,3904542CL7R0156661577860220,a42CL8R,beta_engine,988393860
6032,205341,35831,4169442CL3R0156661577860220,a42CL9R,beta_engine,1028623500
6033,35641,21389,2293942CL6R0156661577860220,a42CL7R,beta_engine,988783860
6034,204564,16069,1715942CL7R0156661577860220,a42CL5R,beta_engine,1002438480
6035,124715,8578,1074642CL5R0156661577860220,a42CL7R,beta_engine,1034833500
6036,116518,22080,456142CL2R0156661577860220,a42CL8R,beta_engine,1000993980
6037,45240,7095,4804342CL9R0156661577860220,a42CL5R,beta_engine,1002704760
6038,315770,32649,6095242CL3R0156661577860220,a42CL2R,beta_engine,1004066940
6039,54810,10501,4396542CL1R0156661577860220,a42CL9R,beta_engine,1027123200
6040,118182,30751,3959842CL2R0156661577860220,a42CL1R,beta_engine,1025684580
6041,46666,4375,853242CL2R0156661577860220,a42CL1R,beta_engine,992539380
6042,33577,33925,1508342CL5R0156661577860220,a42CL1R,beta_engine,1001727540
6043,272400,8792,2247742CL5R0156661577860220,a42CL4R,beta_engine,1002434580
6044,109801,53621,5882842CL9R0156661577860220,a42CL5R,beta_engine,1003954380
6045,105799,8309,3837042CL6R0156661577860220,a42CL2R,beta_engine,1019745120
6046,38863,19172,5958242CL7R0156661577860220,a42CL5R,beta_engine,985830780
6047,113971,33872,1742942CL9R0156661577860220,a42CL1R,beta_engine,1005743280
6048,89178,13730,6549742CL6R0156661577860220,a42CL1R,beta_engine,1015762140
6049,329795,14794,6095642CL2R0156661577860220,a42CL8R,beta_engine,1032336900
6050,170830,42484,2479942CL3R0156661577860220,a42CL4R,beta_engine,1022158260
6051,78665,19423,3553542CL5R0156661577860220,a42CL7R,beta_engine,995306460
6052,164469,5223,2179742CL2R0156661577860220,a42CL7R,beta_engine,993201540
6053,70794,12887,1395742CL8R0156661577860220,a42CL1R,beta_engine,1005797700
6054,109683,17425,2875242CL9R0156661577860220,a42CL7R,beta_engine,1013900580
6055,89747,6760,5244842CL2R0156661577860220,a42CL5R,beta_engine,1022390760
6056,354149,5978,4205342CL6R0156661577860220,a42CL6R,beta_engine,1000506600
6057,264474,14277,4743842CL2R0156661577860220,a42CL1R,beta_engine,1005548280
6058,123071,10105,5041342CL8R0156661577860220,a42CL5R,beta_engine,986845020
6059,130771,19970,907042CL9R0156661577860220,a42CL7R,beta_engine,985468560
6060,491143,10362,4314142CL1R0156661577860220,a42CL4R,beta_engine,1023899280
6061,80548,18259,3720942CL1R0156661577860220,a42CL2R,beta_engine,1010606400
6062,45820,3282,2863942CL1R0156661577860220,a42CL9R,beta_engine,996493560
6063,174331,4071,5589642CL8R0156661577860220,a42CL9R,beta_engine,1030828140
6064,234331,3250,5109142CL8R0156661577860220,a42CL2R,beta_engine,1000252020
6065,25818,3064,2615442CL8R0156661577860220,a42CL5R,beta_engine,1008652440
6066,266486,34894,2480842CL1R0156661577860220,a42CL7R,beta_engine,1038909720
6067,188184,28218,772542CL6R0156661577860220,a42CL7R,beta_engine,981371640
6068,169521,7600,4885942CL2R0156661577860220,a42CL1R,beta_engine,1017959160
6069,183059,34975,4256342CL5R0156661577860220,a42CL4R,beta_engine,1012755120
6070,139882,11868,482442CL8R0156661577860220,a42CL7R,beta_engine,1022862360
6071,227487,5156,5159442CL3R0156661577860220,a42CL4R,beta_engine,1012851000
6072,458794,4863,4475442CL6R0156661577860220,a42CL6R,beta_engine,998323500
6073,177148,5233,5009542CL1R0156661577860220,a42CL4R,beta_engine,982510140
6074,48291,9638,3404842CL6R0156661577860220,a42CL6R,beta_engine,966115860
6075,141996,3820,1110742CL2R0156661577860220,a42CL7R,beta_engine,1005340080
6076,35574,21223,5600042CL6R0156661577860220,a42CL7R,beta_engine,994248000
6077,267076,10111,4685542CL2R0156661577860220,a42CL4R,beta_engine,1017516180
6078,88140,13552,5379342CL3R0156661577860220,a42CL8R,beta_engine,1020928980
6079,154158,22869,4002042CL1R0156661577860220,a42CL8R,beta_engine,1005436140
6080,712076,5301,3936942CL9R0156661577860220,a42CL6R,beta_engine,1006919640
6081,124189,29860,6424442CL7R0156661577860220,a42CL4R,beta_engine,1017236520
6082,131938,3634,1421242CL9R0156661577860220,a42CL6R,beta_engine,1024340100
6083,104939,9353,6515642CL3R0156661577860220,a42CL7R,beta_engine,1010701140
6084,170567,12795,1472242CL5R0156661577860220,a42CL1R,beta_engine,998391900
6085,74329,20771,4604042CL3R0156661577860220,a42CL2R,beta_engine,1012554420
6086,105205,14105,1409942CL8R0156661577860220,a42CL4R,beta_engine,1016452740
6087,278001,26419,4998642CL2R0156661577860220,a42CL9R,beta_engine,1025765700
6088,232274,12147,3321642CL5R0156661577860220,a42CL8R,beta_engine,995974560
6089,102526,1737,1855742CL7R0156661577860220,a42CL5R,beta_engine,1025597280
6090,189205,6853,713042CL9R0156661577860220,a42CL1R,beta_engine,1007707080
6091,105056,9681,1767042CL7R0156661577860220,a42CL6R,beta_engine,998112660
6092,97913,25793,4789942CL1R0156661577860220,a42CL3R,beta_engine,978748020
6093,34669,10857,4175642CL6R0156661577860220,a42CL9R,beta_engine,1019609280
6094,170249,41255,5505142CL8R0156661577860220,a42CL9R,beta_engine,1003370160
6095,220469,6291,3570142CL6R0156661577860220,a42CL4R,beta_engine,1013868240
6096,241627,9210,5570242CL4R0156661577860220,a42CL6R,beta_engine,981787080
6097,203367,18449,4040842CL9R0156661577860220,a42CL9R,beta_engine,1028591400
6098,118657,37435,3938242CL1R0156661577860220,a42CL4R,beta_engine,1015070580
6099,85427,2419,3082342CL2R0156661577860220,a42CL9R,beta_engine,1030499340
6100,142301,14695,3701142CL7R0156661577860220,a42CL5R,beta_engine,1048074360
6101,143859,32594,6499542CL5R0156661577860220,a42CL4R,beta_engine,990937860
6102,107111,11799,1327942CL4R0156661577860220,a42CL6R,beta_engine,1018480440
6103,125339,4767,5470642CL5R0156661577860220,a42CL2R,beta_engine,1005035340
6104,121678,28584,841942CL2R0156661577860220,a42CL1R,beta_engine,1031621640
6105,224389,16215,2362742CL4R0156661577860220,a42CL8R,beta_engine,999805860
6106,101212,24816,2663442CL7R0156661577860220,a42CL6R,beta_engine,994699380
6107,44714,14093,6453142CL9R0156661577860220,a42CL5R,beta_engine,995036220
6108,87216,21354,879942CL9R0156661577860220,a42CL2R,beta_engine,1014423540
6109,195770,25086,5523242CL1R0156661577860220,a42CL6R,beta_engine,994462560
6110,199738,28011,4782242CL9R0156661577860220,a42CL7R,beta_engine,989044140
6111,150819,19627,4092742CL9R0156661577860220,a42CL2R,beta_engine,1017737160
6112,78412,7282,5184842CL5R0156661577860220,a42CL1R,beta_engine,1013161740
6113,227598,7193,3442742CL2R0156661577860220,a42CL9R,beta_engine,993125040
6114,344226,42116,4854842CL4R0156661577860220,a42CL6R,beta_engine,991097700
6115,52128,37086,6201142CL4R0156661577860220,a42CL2R,beta_engine,967524480
6116,203536,11602,1841042CL4R0156661577860220,a42CL9R,beta_engine,1008132360
6117,108984,14676,6029442CL5R0156661577860220,a42CL8R,beta_engine,1014446820
6118,323003,30414,1909442CL5R0156661577860220,a42CL4R,beta_engine,1002332820
6119,180051,9264,1958942CL4R0156661577860220,a42CL5R,beta_engine,1039312620
6120,154763,11742,4132242CL6R0156661577860220,a42CL1R,beta_engine,1025091180
6121,97185,4817,3986942CL2R0156661577860220,a42CL2R,beta_engine,998163240
6122,65183,16138,193942CL5R0156661577860220,a42CL9R,beta_engine,1023456360
6123,86091,56013,3215042CL5R0156661577860220,a42CL3R,beta_engine,982690860
6124,124660,46091,605442CL2R0156661577860220,a42CL6R,beta_engine,1002686460
6125,106423,25144,6483442CL4R0156661577860220,a42CL9R,beta_engine,1006087740
6126,305014,7296,2857742CL2R0156661577860220,a42CL1R,beta_engine,1024561500
6127,31813,12644,2100242CL1R0156661577860220,a42CL7R,beta_engine,1005388140
6128,144522,31468,6202942CL3R0156661577860220,a42CL7R,beta_engine,1011052260
6129,74200,11063,3264442CL8R0156661577860220,a42CL3R,beta_engine,1013808720
6130,116609,25600,1271042CL6R0156661577860220,a42CL1R,beta_engine,1004378820
6131,218495,16244,3436042CL4R0156661577860220,a42CL8R,beta_engine,1013629740
6132,187997,4569,2544342CL7R0156661577860220,a42CL2R,beta_engine,1017793860
6133,136646,7994,3771742CL5R0156661577860220,a42CL7R,beta_engine,1006832340
6134,69647,20787,1377842CL4R0156661577860220,a42CL8R,beta_engine,1013809800
6135,95514,15698,5745742CL4R0156661577860220,a42CL8R,beta_engine,1004348640
6136,99528,11263,6338142CL5R0156661577860220,a42CL5R,beta_engine,1017170220
6137,258904,36893,3919342CL8R0156661577860220,a42CL6R,beta_engine,1016693700
6138,153501,7796,3792242CL3R0156661577860220,a42CL1R,beta_engine,1000023420
6139,109834,17933,3524342CL4R0156661577860220,a42CL5R,beta_engine,1029222000
6140,212790,11210,3874642CL2R0156661577860220,a42CL5R,beta_engine,1005544500
6141,187703,3738,1790342CL9R0156661577860220,a42CL9R,beta_engine,984193200
6142,144366,4464,6467442CL6R0156661577860220,a42CL6R,beta_engine,1010936040
6143,186627,2097,597342CL9R0156661577860220,a42CL4R,beta_engine,986227500
6144,108154,6316,1563542CL3R0156661577860220,a42CL7R,beta_engine,1006420440
6145,48492,21629,3420142CL8R0156661577860220,a42CL6R,beta_engine,994047900
6146,199979,5627,3569042CL8R0156661577860220,a42CL4R,beta_engine,1023795000
6147,170763,30267,1525742CL7R0156661577860220,a42CL1R,beta_engine,984407580
6148,258578,4150,4731942CL3R0156661577860220,a42CL7R,beta_engine,982602300
6149,34869,1005,3519542CL2R0156661577860220,a42CL6R,beta_engine,1029047940
6150,49579,18459,4794642CL9R0156661577860220,a42CL9R,beta_engine,1041002880
6151,48732,8881,5506142CL9R0156661577860220,a42CL7R,beta_engine,1009773600
6152,291063,5464,491542CL1R0156661577860220,a42CL1R,beta_engine,990686280
6153,188566,36958,1563642CL2R0156661577860220,a42CL5R,beta_engine,1015211700
6154,127118,28862,2965942CL2R0156661577860220,a42CL1R,beta_engine,1017540780
6155,49691,13074,3414742CL5R0156661577860220,a42CL4R,beta_engine,1032369360
6156,50626,15705,6256542CL1R0156661577860220,a42CL3R,beta_engine,1012708380
6157,172551,22390,1205942CL3R0156661577860220,a42CL3R,beta_engine,1029565260
6158,74599,45357,937842CL8R0156661577860220,a42CL6R,beta_engine,1040683500
6159,206759,14874,1987842CL1R0156661577860220,a42CL6R,beta_engine,1003706880
6160,70253,24643,5092042CL4R0156661577860220,a42CL1R,beta_engine,1001079780
6161,233660,6617,3207742CL4R0156661577860220,a42CL1R,beta_engine,994217340
6162,163559,11950,3346342CL5R0156661577860220,a42CL4R,beta_engine,980636940
6163,44007,8870,2547242CL8R0156661577860220,a42CL7R,beta_engine,1034879280
6164,65501,9130,149042CL8R0156661577860220,a42CL1R,beta_engine,990561360
6165,254261,7667,2935742CL2R0156661577860220,a42CL4R,beta_engine,1015716060
6166,525175,59385,3716142CL2R0156661577860220,a42CL3R,beta_engine,998185560
6167,446979,30900,463242CL8R0156661577860220,a42CL7R,beta_engine,1018152780
6168,152107,11098,3203542CL5R0156661577860220,a42CL8R,beta_engine,992673900
6169,460071,14518,468842CL4R0156661577860220,a42CL8R,beta_engine,1025166180
6170,68676,22549,4140242CL8R0156661577860220,a42CL6R,beta_engine,1004414280
6171,265108,2550,4418942CL7R0156661577860220,a42CL8R,beta_engine,1011927000
6172,78212,14927,5377942CL5R0156661577860220,a42CL3R,beta_engine,1010316000
6173,99834,33760,3020742CL9R0156661577860220,a42CL2R,beta_engine,1029110460
6174,36939,3161,1068142CL9R0156661577860220,a42CL4R,beta_engine,1019197080
6175,206921,7869,3750442CL3R0156661577860220,a42CL1R,beta_engine,993681420
6176,156258,42180,6264942CL2R0156661577860220,a42CL8R,beta_engine,1005918420
6177,38240,20601,2074442CL7R0156661577860220,a42CL8R,beta_engine,1021710840
6178,56059,25521,6024642CL5R0156661577860220,a42CL8R,beta_engine,1001644560
6179,247642,33490,1054842CL8R0156661577860220,a42CL8R,beta_engine,1064178780
6180,32512,10364,3185542CL9R0156661577860220,a42CL5R,beta_engine,983821920
6181,55204,24879,1208642CL2R0156661577860220,a42CL9R,beta_engine,1007528220
6182,98612,20893,4282542CL6R0156661577860220,a42CL9R,beta_engine,1027478520
6183,184809,8553,5058842CL6R0156661577860220,a42CL9R,beta_engine,1023404700
6184,244955,12821,701442CL6R0156661577860220,a42CL9R,beta_engine,1021903680
6185,119656,2424,6460142CL8R0156661577860220,a42CL1R,beta_engine,995728680
6186,166464,5835,2195942CL9R0156661577860220,a42CL2R,beta_engine,1022685540
6187,405489,8572,4903142CL8R0156661577860220,a42CL3R,beta_engine,989730720
6188,37761,11042,2622242CL1R0156661577860220,a42CL5R,beta_engine,1021175340
6189,179344,20794,4499642CL5R0156661577860220,a42CL7R,beta_engine,1017080040
6190,31619,38503,5212442CL7R0156661577860220,a42CL1R,beta_engine,986210460
6191,200864,11356,3477042CL8R0156661577860220,a42CL1R,beta_engine,1021561380
6192,114250,3338,1013742CL1R0156661577860220,a42CL3R,beta_engine,1012961640
6193,176386,3006,6310842CL8R0156661577860220,a42CL2R,beta_engine,1008465180
6194,63377,35025,3454042CL2R0156661577860220,a42CL4R,beta_engine,1014215880
6195,116363,11307,3184542CL5R0156661577860220,a42CL6R,beta_engine,1022081700
6196,284885,4641,2193742CL4R0156661577860220,a42CL9R,beta_engine,1010606880
6197,132707,10986,345142CL7R0156661577860220,a42CL2R,beta_engine,1005268080
6198,161857,17457,5214042CL5R0156661577860220,a42CL3R,beta_engine,1013454000
6199,38925,4761,5922042CL9R0156661577860220,a42CL4R,beta_engine,999794400
6200,47016,32156,5593442CL3R0156661577860220,a42CL5R,beta_engine,989959140
6201,121312,34597,693442CL9R0156661577860220,a42CL1R,beta_engine,1015240440
6202,103202,27498,6268242CL2R0156661577860220,a42CL5R,beta_engine,998627700
6203,99717,11311,243042CL1R0156661577860220,a42CL2R,beta_engine,993811800
6204,218097,27808,1509542CL1R0156661577860220,a42CL2R,beta_engine,1021699200
6205,234013,22327,5160842CL4R0156661577860220,a42CL4R,beta_engine,1008572040
6206,64160,1830,4770842CL7R0156661577860220,a42CL9R,beta_engine,999314940
6207,149503,24993,5703342CL9R0156661577860220,a42CL4R,beta_engine,1010143020
6208,59056,16764,2262642CL8R0156661577860220,a42CL3R,beta_engine,1011338520
6209,110595,24867,4709642CL3R0156661577860220,a42CL3R,beta_engine,991289580
6210,113754,12903,5236342CL2R0156661577860220,a42CL8R,beta_engine,1025094480
6211,112895,9305,1616542CL5R0156661577860220,a42CL5R,beta_engine,983718960
6212,70047,22135,584942CL6R0156661577860220,a42CL1R,beta_engine,996530760
6213,32493,16013,3912042CL4R0156661577860220,a42CL8R,beta_engine,998940540
6214,154244,9724,2683042CL3R0156661577860220,a42CL3R,beta_engine,1001071560
6215,226506,12253,6342442CL5R0156661577860220,a42CL8R,beta_engine,1023207540
6216,186006,2490,5318042CL7R0156661577860220,a42CL3R,beta_engine,1024746600
6217,85796,33382,3901642CL2R0156661577860220,a42CL1R,beta_engine,1006526700
6218,116391,99999,5099742CL3R0156661577860220,a42CL3R,beta_engine,1005794640
6219,112540,7893,5095242CL4R0156661577860220,a42CL2R,beta_engine,1005880260
6220,177459,10017,5505242CL4R0156661577860220,a42CL6R,beta_engine,1026081960
6221,49824,63324,3109442CL2R0156661577860220,a42CL7R,beta_engine,1012990380
6222,209193,13430,4299442CL8R0156661577860220,a42CL3R,beta_engine,999603360
6223,299369,15391,3564942CL2R0156661577860220,a42CL8R,beta_engine,976875420
6224,155662,31039,6390542CL8R0156661577860220,a42CL8R,beta_engine,1013286540
6225,106723,13131,244242CL2R0156661577860220,a42CL1R,beta_engine,1019206620
6226,58752,7836,1842342CL7R0156661577860220,a42CL7R,beta_engine,1023891360
6227,78085,10651,962542CL8R0156661577860220,a42CL3R,beta_engine,1004805180
6228,147750,9016,4726842CL3R0156661577860220,a42CL9R,beta_engine,1003881120
6229,151213,9165,535442CL8R0156661577860220,a42CL1R,beta_engine,1013535540
6230,78444,225,6052642CL7R0156661577860220,a42CL2R,beta_engine,1005671040
6231,339459,20462,1428842CL8R0156661577860220,a42CL9R,beta_engine,1011017940
6232,443810,21924,6456742CL4R0156661577860220,a42CL3R,beta_engine,1034720580
6233,176931,12150,5188042CL2R0156661577860220,a42CL1R,beta_engine,987450300
6234,128797,16376,767742CL4R0156661577860220,a42CL1R,beta_engine,1014424260
6235,218985,14680,5469342CL7R0156661577860220,a42CL5R,beta_engine,995327220
6236,330858,7416,2553542CL6R0156661577860220,a42CL3R,beta_engine,1013765220
6237,43548,7260,1010042CL4R0156661577860220,a42CL2R,beta_engine,994345560
6238,70388,48311,4947742CL3R0156661577860220,a42CL3R,beta_engine,986271420
6239,83796,5970,3196542CL7R0156661577860220,a42CL8R,beta_engine,982516800
6240,114426,13865,3206542CL6R0156661577860220,a42CL8R,beta_engine,980451840
6241,20743,30097,2376242CL1R0156661577860220,a42CL1R,beta_engine,984359580
